ID,ARFFS,SEDE,DEPART,AÑO,MES,NOMCOM,NOMCIE,TIPPROD,PRODUC,DIMENS,UNID,PRECIO,OBSERV,RECURSO
41250,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,SET,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.77,,MADERABLE
41315,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,OCT,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
41381,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,OCT,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.80,,MADERABLE
41446,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,NOV,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
41512,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,NOV,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.80,,MADERABLE
41577,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,DIC,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
41643,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,DIC,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.80,,MADERABLE
53939,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2025,ENE,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
54005,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2025,ENE,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.80,,MADERABLE
54189,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2025,FEB,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
54256,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2025,FEB,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.78,,MADERABLE
54437,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2025,MAR,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
54504,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2025,MAR,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.78,,MADERABLE
54683,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2025,ABR,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
54750,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2025,ABR,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.78,,MADERABLE
54929,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2025,MAY,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
54996,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2025,MAY,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.78,,MADERABLE
55175,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2025,JUN,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.00,,MADERABLE
55242,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2025,JUN,MARUJA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.78,,MADERABLE
7971,ATFFS SELVA CENTRAL,PASCO,PASCO,2016,MAY,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,0.90,FUENTE: MADERERAS DE LA PROVINCIA DE OXAPAMPA,MADERABLE
7972,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,JUN,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
8010,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
8176,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
8177,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,JUL,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
8215,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,JUL,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
8381,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,JUL,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
8382,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,AGO,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
8420,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,AGO,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
8586,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,AGO,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
8587,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,SET,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
8625,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,SET,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
8791,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,SET,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
8792,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,OCT,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
8830,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,OCT,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
8996,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,OCT,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
8997,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,NOV,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
9200,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,NOV,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
9201,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,DIC,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
9682,ATFFS SELVA CENTRAL,PASCO,PASCO,2019,DIC,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
9811,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,MAR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
9812,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,ABR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.13,,MADERABLE
9850,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,ABR,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.00,,MADERABLE
9851,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,ABR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
10021,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,ABR,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.00,,MADERABLE
10022,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,MAY,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.00,,MADERABLE
10060,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,MAY,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.13,,MADERABLE
10061,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,MAY,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.20,,MADERABLE
10231,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,MAY,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
10232,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,JUN,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.00,,MADERABLE
10270,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.13,,MADERABLE
10271,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,JUN,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.20,,MADERABLE
10443,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
10444,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,SET,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
10482,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,SET,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
10654,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,SET,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
10655,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,NOV,MARUPA,S/D,MADERA ROLLIZA,MADERA ROLLIZA,,PT,1.10,,MADERABLE
10693,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,NOV,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.44,,MADERABLE
14007,ATFFS SELVA CENTRAL,PASCO,PASCO,2018,NOV,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.80,,MADERABLE
14042,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ENE,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14043,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ENE,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14109,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,FEB,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14110,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,FEB,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14176,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14177,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14243,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ABR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14244,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,ABR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14310,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAY,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14311,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,MAY,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14377,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUN,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14378,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUN,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14444,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUL,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14445,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,JUL,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14511,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,AGO,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14512,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,AGO,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14578,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,SET,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14579,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,SET,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14645,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,OCT,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14646,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,OCT,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14712,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,NOV,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14713,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,NOV,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14779,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,DIC,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14780,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2019,DIC,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14846,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ENE,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14847,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ENE,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14913,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,FEB,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14914,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,FEB,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
14980,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
14981,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15047,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ABR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15048,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,ABR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15114,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAY,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15115,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,MAY,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15181,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUN,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15182,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUN,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15248,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUL,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15249,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2018,JUL,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15315,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ENE,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15316,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ENE,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15382,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,FEB,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15383,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,FEB,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15449,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,MAR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15450,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,MAR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15524,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ABR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15525,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,ABR,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15601,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,MAY,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15602,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,MAY,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15685,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUN,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15686,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUN,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15769,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUL,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15770,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,JUL,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15853,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,AGO,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15854,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,AGO,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
15937,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,SET,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
15938,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,SET,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
16021,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,OCT,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
16022,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,OCT,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
16105,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,NOV,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
16106,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,NOV,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
16189,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,DIC,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.30,,MADERABLE
16190,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2017,DIC,MARUPA,SIMAROUBA AMARA,MADERA ASERRADA,MADERA CORTA,,PT,1.40,,MADERABLE
16292,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2016,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,2.10,,MADERABLE
16293,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2016,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA CORTA,,PT,1.50,,MADERABLE
22412,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2019,ENE,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
22553,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2019,FEB,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
22694,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2019,MAR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
22835,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2019,ABR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
22976,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2019,MAY,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
23117,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2019,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
23258,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2019,JUL,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
23399,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2018,ENE,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
23540,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2018,FEB,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
23681,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2018,MAR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
23822,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2018,ABR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
23963,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2018,MAY,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
24104,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2017,OCT,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
24245,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2017,NOV,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.63,,MADERABLE
27333,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,ENE,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.10,,MADERABLE
27369,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,ENE,MARUPA,S/D,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,1.44,,MADERABLE
27403,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,MAR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.10,,MADERABLE
27449,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,MAR,MARUPA,S/D,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,1.44,,MADERABLE
27494,ATFFS SELVA CENTRAL,PASCO,PASCO,2020,ABR,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.10,,MADERABLE
27540,ATFFS SELVA CENTRAL,PASCO,PASCO,2020,ABR,MARUPA,S/D,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,1.44,,MADERABLE
27698,ATFFS SELVA CENTRAL,PASCO,PASCO,2020,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.10,,MADERABLE
27744,ATFFS SELVA CENTRAL,PASCO,PASCO,2020,JUN,MARUPA,S/D,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,1.44,,MADERABLE
27789,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,JUL,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.10,,MADERABLE
27835,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,JUL,MARUPA,S/D,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,1.44,,MADERABLE
27880,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,AGO,MARUPA,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,1.10,,MADERABLE
27926,ATFFS SELVA CENTRAL,JUNIN,JUNIN,2020,AGO,MARUPA,S/D,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,1.44,,MADERABLE
